cntry,rw_order,paed_age_cutoff,inc_time_tmc,logsigma_time_mmc,logsigma_agetime_mmc,logsigma_spacetime_mmc,ids
COG,2,Inf,TRUE,-2,-4,-6,NA
COG,2,Inf,TRUE,-2,-4,-4.5,NA
COG,2,Inf,TRUE,-2,-4,-3,NA
COG,2,Inf,TRUE,-2,-4,-1.5,NA
COG,2,Inf,TRUE,-2,-2.5,-6,NA
COG,2,Inf,TRUE,-2,-2.5,-4.5,NA
COG,2,Inf,TRUE,-2,-2.5,-3,NA
COG,2,Inf,TRUE,-2,-2.5,-1.5,NA
COG,2,Inf,TRUE,-2,-1,-6,NA
COG,2,Inf,TRUE,-2,-1,-4.5,NA
COG,2,Inf,TRUE,-2,-1,-3,NA
COG,2,Inf,TRUE,-2,-1,-1.5,NA
COG,2,Inf,TRUE,-2,0.5,-6,NA
COG,2,Inf,TRUE,-2,0.5,-4.5,NA
COG,2,Inf,TRUE,-2,0.5,-3,NA
COG,2,Inf,TRUE,-2,0.5,-1.5,NA
COG,2,Inf,TRUE,-0.5,-4,-6,NA
COG,2,Inf,TRUE,-0.5,-4,-4.5,NA
COG,2,Inf,TRUE,-0.5,-4,-3,NA
COG,2,Inf,TRUE,-0.5,-4,-1.5,NA
COG,2,Inf,TRUE,-0.5,-2.5,-6,NA
COG,2,Inf,TRUE,-0.5,-2.5,-4.5,NA
COG,2,Inf,TRUE,-0.5,-2.5,-3,NA
COG,2,Inf,TRUE,-0.5,-2.5,-1.5,NA
COG,2,Inf,TRUE,-0.5,-1,-6,NA
COG,2,Inf,TRUE,-0.5,-1,-4.5,NA
COG,2,Inf,TRUE,-0.5,-1,-3,NA
COG,2,Inf,TRUE,-0.5,-1,-1.5,NA
COG,2,Inf,TRUE,-0.5,0.5,-6,NA
COG,2,Inf,TRUE,-0.5,0.5,-4.5,NA
COG,2,Inf,TRUE,-0.5,0.5,-3,NA
COG,2,Inf,TRUE,-0.5,0.5,-1.5,NA
COG,2,Inf,TRUE,1,-4,-6,NA
COG,2,Inf,TRUE,1,-4,-4.5,NA
COG,2,Inf,TRUE,1,-4,-3,NA
COG,2,Inf,TRUE,1,-4,-1.5,NA
COG,2,Inf,TRUE,1,-2.5,-6,NA
COG,2,Inf,TRUE,1,-2.5,-4.5,NA
COG,2,Inf,TRUE,1,-2.5,-3,NA
COG,2,Inf,TRUE,1,-2.5,-1.5,NA
COG,2,Inf,TRUE,1,-1,-6,NA
COG,2,Inf,TRUE,1,-1,-4.5,NA
COG,2,Inf,TRUE,1,-1,-3,NA
COG,2,Inf,TRUE,1,-1,-1.5,NA
COG,2,Inf,TRUE,1,0.5,-6,NA
COG,2,Inf,TRUE,1,0.5,-4.5,NA
COG,2,Inf,TRUE,1,0.5,-3,NA
COG,2,Inf,TRUE,1,0.5,-1.5,NA
COG,2,Inf,TRUE,2.5,-4,-6,NA
COG,2,Inf,TRUE,2.5,-4,-4.5,NA
COG,2,Inf,TRUE,2.5,-4,-3,NA
COG,2,Inf,TRUE,2.5,-4,-1.5,NA
COG,2,Inf,TRUE,2.5,-2.5,-6,NA
COG,2,Inf,TRUE,2.5,-2.5,-4.5,NA
COG,2,Inf,TRUE,2.5,-2.5,-3,NA
COG,2,Inf,TRUE,2.5,-2.5,-1.5,NA
COG,2,Inf,TRUE,2.5,-1,-6,NA
COG,2,Inf,TRUE,2.5,-1,-4.5,NA
COG,2,Inf,TRUE,2.5,-1,-3,NA
COG,2,Inf,TRUE,2.5,-1,-1.5,NA
COG,2,Inf,TRUE,2.5,0.5,-6,NA
COG,2,Inf,TRUE,2.5,0.5,-4.5,NA
COG,2,Inf,TRUE,2.5,0.5,-3,NA
COG,2,Inf,TRUE,2.5,0.5,-1.5,NA
MLI,2,Inf,TRUE,-2,-4,-6,20230818-215132-75b40b10
MLI,2,Inf,TRUE,-2,-4,-4.5,20230818-215209-c5420a64
MLI,2,Inf,TRUE,-2,-4,-3,20230818-215222-b149c43c
MLI,2,Inf,TRUE,-2,-4,-1.5,20230818-215201-8a113df5
MLI,2,Inf,TRUE,-2,-2.5,-6,20230818-215240-985e751a
MLI,2,Inf,TRUE,-2,-2.5,-4.5,20230818-215250-b5c48930
MLI,2,Inf,TRUE,-2,-2.5,-3,20230818-215230-db8ee612
MLI,2,Inf,TRUE,-2,-2.5,-1.5,20230818-215309-92c7701d
MLI,2,Inf,TRUE,-2,-1,-6,20230818-215320-55591efc
MLI,2,Inf,TRUE,-2,-1,-4.5,20230818-215301-5541abde
MLI,2,Inf,TRUE,-2,-1,-3,20230818-215339-b6cb7e50
MLI,2,Inf,TRUE,-2,-1,-1.5,20230818-215349-1f412f23
MLI,2,Inf,TRUE,-2,0.5,-6,20230818-215327-fc5d38c0
MLI,2,Inf,TRUE,-2,0.5,-4.5,20230818-215409-4846d4b4
MLI,2,Inf,TRUE,-2,0.5,-3,20230818-215415-49ec93f1
MLI,2,Inf,TRUE,-2,0.5,-1.5,20230818-215356-c73061af
MLI,2,Inf,TRUE,-0.5,-4,-6,20230818-215437-05a45148
MLI,2,Inf,TRUE,-0.5,-4,-4.5,20230818-215445-73cf45d0
MLI,2,Inf,TRUE,-0.5,-4,-3,20230818-215425-e81fd9b0
MLI,2,Inf,TRUE,-0.5,-4,-1.5,20230818-215508-3ef2429c
MLI,2,Inf,TRUE,-0.5,-2.5,-6,20230818-215515-2080ab8f
MLI,2,Inf,TRUE,-0.5,-2.5,-4.5,20230818-215452-acef6f43
MLI,2,Inf,TRUE,-0.5,-2.5,-3,20230818-215538-6b984d8a
MLI,2,Inf,TRUE,-0.5,-2.5,-1.5,20230818-215548-436f4784
MLI,2,Inf,TRUE,-0.5,-1,-6,20230818-215523-4b735cf6
MLI,2,Inf,TRUE,-0.5,-1,-4.5,20230818-215610-667b0983
MLI,2,Inf,TRUE,-0.5,-1,-3,20230818-215617-bea7e489
MLI,2,Inf,TRUE,-0.5,-1,-1.5,20230818-215553-466baa3c
MLI,2,Inf,TRUE,-0.5,0.5,-6,20230818-215642-2cf722cb
MLI,2,Inf,TRUE,-0.5,0.5,-4.5,20230818-215647-45c338c8
MLI,2,Inf,TRUE,-0.5,0.5,-3,20230818-215624-18178665
MLI,2,Inf,TRUE,-0.5,0.5,-1.5,20230818-215712-fd269720
MLI,2,Inf,TRUE,1,-4,-6,20230818-215724-3ce5bb61
MLI,2,Inf,TRUE,1,-4,-4.5,20230818-215652-d254b42d
MLI,2,Inf,TRUE,1,-4,-3,20230818-215742-c2a7e203
MLI,2,Inf,TRUE,1,-4,-1.5,20230818-215751-daa57e02
MLI,2,Inf,TRUE,1,-2.5,-6,20230818-215721-cc451c4c
MLI,2,Inf,TRUE,1,-2.5,-4.5,20230818-215809-733b29ff
MLI,2,Inf,TRUE,1,-2.5,-3,20230818-215823-1d128c34
MLI,2,Inf,TRUE,1,-2.5,-1.5,20230818-215749-ba1643be
MLI,2,Inf,TRUE,1,-1,-6,20230818-215837-fbf9a57f
MLI,2,Inf,TRUE,1,-1,-4.5,20230818-215855-01d387a9
MLI,2,Inf,TRUE,1,-1,-3,20230818-215817-c95f1cba
MLI,2,Inf,TRUE,1,-1,-1.5,20230818-215905-a41f7643
MLI,2,Inf,TRUE,1,0.5,-6,20230818-215924-d57078c9
MLI,2,Inf,TRUE,1,0.5,-4.5,20230818-215846-9ab72bbc
MLI,2,Inf,TRUE,1,0.5,-3,20230818-215931-e37a987e
MLI,2,Inf,TRUE,1,0.5,-1.5,20230818-215955-e5379255
MLI,2,Inf,TRUE,2.5,-4,-6,20230818-215917-bf7e4af6
MLI,2,Inf,TRUE,2.5,-4,-4.5,20230818-220003-8fbbcfda
MLI,2,Inf,TRUE,2.5,-4,-3,20230818-220026-fd474cc4
MLI,2,Inf,TRUE,2.5,-4,-1.5,20230818-215946-f9ffca73
MLI,2,Inf,TRUE,2.5,-2.5,-6,20230818-220035-c4ec2d08
MLI,2,Inf,TRUE,2.5,-2.5,-4.5,20230818-220056-7577c4f9
MLI,2,Inf,TRUE,2.5,-2.5,-3,20230818-220015-b15795df
MLI,2,Inf,TRUE,2.5,-2.5,-1.5,20230818-220108-b3efb626
MLI,2,Inf,TRUE,2.5,-1,-6,20230818-220130-a006bec3
MLI,2,Inf,TRUE,2.5,-1,-4.5,20230818-220049-80fbfcb6
MLI,2,Inf,TRUE,2.5,-1,-3,20230818-220135-bd25f798
MLI,2,Inf,TRUE,2.5,-1,-1.5,20230818-220159-b02a6669
MLI,2,Inf,TRUE,2.5,0.5,-6,20230818-220116-7402cacd
MLI,2,Inf,TRUE,2.5,0.5,-4.5,20230818-220204-60b0ce30
MLI,2,Inf,TRUE,2.5,0.5,-3,20230818-220228-66863142
MLI,2,Inf,TRUE,2.5,0.5,-1.5,20230818-220149-804563fc
NGA,2,Inf,TRUE,-2,-4,-6,20230904-215917-0ebe4c28
NGA,2,Inf,TRUE,-2,-4,-4.5,20230904-215918-7a2438f4
NGA,2,Inf,TRUE,-2,-4,-3,20230904-220010-04b80ef1
NGA,2,Inf,TRUE,-2,-4,-1.5,20230904-215950-181639a6
NGA,2,Inf,TRUE,-2,-2.5,-6,20230904-215951-1d4b9117
NGA,2,Inf,TRUE,-2,-2.5,-4.5,20230904-220042-554e995c
NGA,2,Inf,TRUE,-2,-2.5,-3,20230904-220023-b65bd74a
NGA,2,Inf,TRUE,-2,-2.5,-1.5,20230904-220021-835c1887
NGA,2,Inf,TRUE,-2,-1,-6,20230904-220116-5ad7c057
NGA,2,Inf,TRUE,-2,-1,-4.5,20230904-220101-461df42c
NGA,2,Inf,TRUE,-2,-1,-3,20230904-220053-4deb6c59
NGA,2,Inf,TRUE,-2,-1,-1.5,20230904-220146-0b8499d8
NGA,2,Inf,TRUE,-2,0.5,-6,20230904-220133-89d608e1
NGA,2,Inf,TRUE,-2,0.5,-4.5,20230904-220122-851bd90c
NGA,2,Inf,TRUE,-2,0.5,-3,20230904-220224-f9c58f65
NGA,2,Inf,TRUE,-2,0.5,-1.5,20230904-220205-451927ee
NGA,2,Inf,TRUE,-0.5,-4,-6,20230904-220155-afe3dc27
NGA,2,Inf,TRUE,-0.5,-4,-4.5,20230904-220257-cda8355d
NGA,2,Inf,TRUE,-0.5,-4,-3,20230904-220236-26b8a9b1
NGA,2,Inf,TRUE,-0.5,-4,-1.5,20230904-220226-aec31918
NGA,2,Inf,TRUE,-0.5,-2.5,-6,20230904-220336-e5a94e51
NGA,2,Inf,TRUE,-0.5,-2.5,-4.5,20230904-220312-9ec7e68e
NGA,2,Inf,TRUE,-0.5,-2.5,-3,20230904-220257-2d97da8d
NGA,2,Inf,TRUE,-0.5,-2.5,-1.5,20230904-220406-74e62acb
NGA,2,Inf,TRUE,-0.5,-1,-6,20230904-220348-390df355
NGA,2,Inf,TRUE,-0.5,-1,-4.5,20230904-220331-28ec03e8
NGA,2,Inf,TRUE,-0.5,-1,-3,20230904-220441-b3121cd3
NGA,2,Inf,TRUE,-0.5,-1,-1.5,20230904-220420-4dbcbab7
NGA,2,Inf,TRUE,-0.5,0.5,-6,20230904-220403-cb185de8
NGA,2,Inf,TRUE,-0.5,0.5,-4.5,20230904-220513-07f75524
NGA,2,Inf,TRUE,-0.5,0.5,-3,20230904-220450-c6d01748
NGA,2,Inf,TRUE,-0.5,0.5,-1.5,20230904-220439-2fc2ebfd
NGA,2,Inf,TRUE,1,-4,-6,20230904-220547-b13cb673
NGA,2,Inf,TRUE,1,-4,-4.5,20230904-220523-7d2ccfaa
NGA,2,Inf,TRUE,1,-4,-3,20230904-220513-07d74182
NGA,2,Inf,TRUE,1,-4,-1.5,20230904-220623-04182b4a
NGA,2,Inf,TRUE,1,-2.5,-6,20230904-220550-13cc1be2
NGA,2,Inf,TRUE,1,-2.5,-4.5,20230904-220547-b13e3fbf
NGA,2,Inf,TRUE,1,-2.5,-3,20230904-220653-8a70b666
NGA,2,Inf,TRUE,1,-2.5,-1.5,20230904-220629-24533de2
NGA,2,Inf,TRUE,1,-1,-6,20230904-220625-4fb46101
NGA,2,Inf,TRUE,1,-1,-4.5,20230904-220731-463233e2
NGA,2,Inf,TRUE,1,-1,-3,20230904-220657-a71a7979
NGA,2,Inf,TRUE,1,-1,-1.5,20230904-220705-7d8d2643
NGA,2,Inf,TRUE,1,0.5,-6,20230904-220805-0caa9b75
NGA,2,Inf,TRUE,1,0.5,-4.5,20230904-220731-463fd2b0
NGA,2,Inf,TRUE,1,0.5,-3,20230904-220734-18205dd4
NGA,2,Inf,TRUE,1,0.5,-1.5,20230904-220837-40ad2301
NGA,2,Inf,TRUE,2.5,-4,-6,20230904-220806-0b551f9e
NGA,2,Inf,TRUE,2.5,-4,-4.5,20230904-220814-2e3d387f
NGA,2,Inf,TRUE,2.5,-4,-3,20230904-220908-682f1a61
NGA,2,Inf,TRUE,2.5,-4,-1.5,20230904-220845-f0a15b0c
NGA,2,Inf,TRUE,2.5,-2.5,-6,20230904-220845-f0d483fd
NGA,2,Inf,TRUE,2.5,-2.5,-4.5,20230904-220941-88f83288
NGA,2,Inf,TRUE,2.5,-2.5,-3,20230904-220930-f71512f9
NGA,2,Inf,TRUE,2.5,-2.5,-1.5,20230904-220932-ef3356d5
NGA,2,Inf,TRUE,2.5,-1,-6,20230904-221015-bd5263ed
NGA,2,Inf,TRUE,2.5,-1,-4.5,20230904-221004-9b263392
NGA,2,Inf,TRUE,2.5,-1,-3,20230904-221004-9b26dbd7
NGA,2,Inf,TRUE,2.5,-1,-1.5,20230904-221049-a52c7453
NGA,2,Inf,TRUE,2.5,0.5,-6,20230904-221038-91159eaa
NGA,2,Inf,TRUE,2.5,0.5,-4.5,20230904-221038-91243a92
NGA,2,Inf,TRUE,2.5,0.5,-3,20230904-221119-f398dc32
NGA,2,Inf,TRUE,2.5,0.5,-1.5,20230904-221112-a113ace4
SLE,2,Inf,TRUE,-2,-4,-6,20230818-220233-98d19715
SLE,2,Inf,TRUE,-2,-4,-4.5,20230818-220257-11d7b861
SLE,2,Inf,TRUE,-2,-4,-3,20230818-220216-33963022
SLE,2,Inf,TRUE,-2,-4,-1.5,20230818-220302-a5923e3f
SLE,2,Inf,TRUE,-2,-2.5,-6,20230818-220326-3bdd118a
SLE,2,Inf,TRUE,-2,-2.5,-4.5,20230818-220244-b4c5e3ff
SLE,2,Inf,TRUE,-2,-2.5,-3,20230818-220333-b5b6a724
SLE,2,Inf,TRUE,-2,-2.5,-1.5,20230818-220358-bb47688e
SLE,2,Inf,TRUE,-2,-1,-6,20230818-220314-120fd9aa
SLE,2,Inf,TRUE,-2,-1,-4.5,NA
SLE,2,Inf,TRUE,-2,-1,-3,20230818-220430-6fc6cf37
SLE,2,Inf,TRUE,-2,-1,-1.5,20230818-220344-2626fcf0
SLE,2,Inf,TRUE,-2,0.5,-6,NA
SLE,2,Inf,TRUE,-2,0.5,-4.5,20230818-220459-c61f08e3
SLE,2,Inf,TRUE,-2,0.5,-3,20230818-220412-b660edb0
SLE,2,Inf,TRUE,-2,0.5,-1.5,20230818-220503-bdf6c8cd
SLE,2,Inf,TRUE,-0.5,-4,-6,20230818-220536-92ca962f
SLE,2,Inf,TRUE,-0.5,-4,-4.5,20230818-220444-43d6e018
SLE,2,Inf,TRUE,-0.5,-4,-3,20230818-220536-a3afcab3
SLE,2,Inf,TRUE,-0.5,-4,-1.5,20230818-220604-f7e0efc8
SLE,2,Inf,TRUE,-0.5,-2.5,-6,20230818-220513-9999ea7f
SLE,2,Inf,TRUE,-0.5,-2.5,-4.5,20230818-220607-881b6be8
SLE,2,Inf,TRUE,-0.5,-2.5,-3,20230818-220641-acd06553
SLE,2,Inf,TRUE,-0.5,-2.5,-1.5,20230818-220544-69de13c0
SLE,2,Inf,TRUE,-0.5,-1,-6,20230818-220634-dad2365a
SLE,2,Inf,TRUE,-0.5,-1,-4.5,20230818-220706-a4f6c311
SLE,2,Inf,TRUE,-0.5,-1,-3,20230818-220616-4554179b
SLE,2,Inf,TRUE,-0.5,-1,-1.5,20230818-220705-8ca940fa
SLE,2,Inf,TRUE,-0.5,0.5,-6,20230818-220739-bc6312c1
SLE,2,Inf,TRUE,-0.5,0.5,-4.5,20230818-220642-58d0c58a
SLE,2,Inf,TRUE,-0.5,0.5,-3,20230818-220730-d8d4d8e5
SLE,2,Inf,TRUE,-0.5,0.5,-1.5,20230818-220808-503b5771
SLE,2,Inf,TRUE,1,-4,-6,20230818-220714-356d7a2c
SLE,2,Inf,TRUE,1,-4,-4.5,20230818-220800-699e6a57
SLE,2,Inf,TRUE,1,-4,-3,20230818-220839-0e9e187f
SLE,2,Inf,TRUE,1,-4,-1.5,20230818-220744-b7763a37
SLE,2,Inf,TRUE,1,-2.5,-6,20230818-220830-0b083a66
SLE,2,Inf,TRUE,1,-2.5,-4.5,20230818-220909-ce6ae2da
SLE,2,Inf,TRUE,1,-2.5,-3,20230818-220816-2c02e324
SLE,2,Inf,TRUE,1,-2.5,-1.5,20230818-220900-3b1f4064
SLE,2,Inf,TRUE,1,-1,-6,20230818-220939-89ad7977
SLE,2,Inf,TRUE,1,-1,-4.5,20230818-220846-9866be9f
SLE,2,Inf,TRUE,1,-1,-3,20230818-220928-73486a2a
SLE,2,Inf,TRUE,1,-1,-1.5,20230818-221009-d40a36d5
SLE,2,Inf,TRUE,1,0.5,-6,20230818-220916-b5042828
SLE,2,Inf,TRUE,1,0.5,-4.5,20230818-221000-492e0250
SLE,2,Inf,TRUE,1,0.5,-3,20230818-221041-4c0865cc
SLE,2,Inf,TRUE,1,0.5,-1.5,20230818-220946-f1193029
SLE,2,Inf,TRUE,2.5,-4,-6,20230818-221030-8439bbb3
SLE,2,Inf,TRUE,2.5,-4,-4.5,20230818-221107-48a8d641
SLE,2,Inf,TRUE,2.5,-4,-3,20230818-221016-a5e0ca5c
SLE,2,Inf,TRUE,2.5,-4,-1.5,20230818-221058-2a854b04
SLE,2,Inf,TRUE,2.5,-2.5,-6,20230818-221136-cd01709b
SLE,2,Inf,TRUE,2.5,-2.5,-4.5,20230818-221049-7e36cf58
SLE,2,Inf,TRUE,2.5,-2.5,-3,20230818-221125-264240cb
SLE,2,Inf,TRUE,2.5,-2.5,-1.5,20230818-221211-117ed7e3
SLE,2,Inf,TRUE,2.5,-1,-6,20230818-221116-34c736d2
SLE,2,Inf,TRUE,2.5,-1,-4.5,20230818-221152-a7dd684b
SLE,2,Inf,TRUE,2.5,-1,-3,20230818-221242-e2ed11dd
SLE,2,Inf,TRUE,2.5,-1,-1.5,20230818-221145-d37b2cc4
SLE,2,Inf,TRUE,2.5,0.5,-6,20230818-221220-53934d73
SLE,2,Inf,TRUE,2.5,0.5,-4.5,20230818-221307-a154a9ee
SLE,2,Inf,TRUE,2.5,0.5,-3,20230818-221211-27052103
SLE,2,Inf,TRUE,2.5,0.5,-1.5,20230818-221248-03cb3835
TCD,2,Inf,TRUE,-2,-4,-6,NA
TCD,2,Inf,TRUE,-2,-4,-4.5,NA
TCD,2,Inf,TRUE,-2,-4,-3,NA
TCD,2,Inf,TRUE,-2,-4,-1.5,NA
TCD,2,Inf,TRUE,-2,-2.5,-6,NA
TCD,2,Inf,TRUE,-2,-2.5,-4.5,NA
TCD,2,Inf,TRUE,-2,-2.5,-3,NA
TCD,2,Inf,TRUE,-2,-2.5,-1.5,NA
TCD,2,Inf,TRUE,-2,-1,-6,NA
TCD,2,Inf,TRUE,-2,-1,-4.5,NA
TCD,2,Inf,TRUE,-2,-1,-3,NA
TCD,2,Inf,TRUE,-2,-1,-1.5,NA
TCD,2,Inf,TRUE,-2,0.5,-6,NA
TCD,2,Inf,TRUE,-2,0.5,-4.5,NA
TCD,2,Inf,TRUE,-2,0.5,-3,NA
TCD,2,Inf,TRUE,-2,0.5,-1.5,NA
TCD,2,Inf,TRUE,-0.5,-4,-6,NA
TCD,2,Inf,TRUE,-0.5,-4,-4.5,NA
TCD,2,Inf,TRUE,-0.5,-4,-3,NA
TCD,2,Inf,TRUE,-0.5,-4,-1.5,NA
TCD,2,Inf,TRUE,-0.5,-2.5,-6,NA
TCD,2,Inf,TRUE,-0.5,-2.5,-4.5,NA
TCD,2,Inf,TRUE,-0.5,-2.5,-3,NA
TCD,2,Inf,TRUE,-0.5,-2.5,-1.5,NA
TCD,2,Inf,TRUE,-0.5,-1,-6,NA
TCD,2,Inf,TRUE,-0.5,-1,-4.5,NA
TCD,2,Inf,TRUE,-0.5,-1,-3,NA
TCD,2,Inf,TRUE,-0.5,-1,-1.5,NA
TCD,2,Inf,TRUE,-0.5,0.5,-6,NA
TCD,2,Inf,TRUE,-0.5,0.5,-4.5,NA
TCD,2,Inf,TRUE,-0.5,0.5,-3,NA
TCD,2,Inf,TRUE,-0.5,0.5,-1.5,NA
TCD,2,Inf,TRUE,1,-4,-6,NA
TCD,2,Inf,TRUE,1,-4,-4.5,NA
TCD,2,Inf,TRUE,1,-4,-3,NA
TCD,2,Inf,TRUE,1,-4,-1.5,NA
TCD,2,Inf,TRUE,1,-2.5,-6,NA
TCD,2,Inf,TRUE,1,-2.5,-4.5,NA
TCD,2,Inf,TRUE,1,-2.5,-3,NA
TCD,2,Inf,TRUE,1,-2.5,-1.5,NA
TCD,2,Inf,TRUE,1,-1,-6,NA
TCD,2,Inf,TRUE,1,-1,-4.5,NA
TCD,2,Inf,TRUE,1,-1,-3,NA
TCD,2,Inf,TRUE,1,-1,-1.5,NA
TCD,2,Inf,TRUE,1,0.5,-6,NA
TCD,2,Inf,TRUE,1,0.5,-4.5,NA
TCD,2,Inf,TRUE,1,0.5,-3,NA
TCD,2,Inf,TRUE,1,0.5,-1.5,NA
TCD,2,Inf,TRUE,2.5,-4,-6,NA
TCD,2,Inf,TRUE,2.5,-4,-4.5,NA
TCD,2,Inf,TRUE,2.5,-4,-3,NA
TCD,2,Inf,TRUE,2.5,-4,-1.5,NA
TCD,2,Inf,TRUE,2.5,-2.5,-6,NA
TCD,2,Inf,TRUE,2.5,-2.5,-4.5,NA
TCD,2,Inf,TRUE,2.5,-2.5,-3,NA
TCD,2,Inf,TRUE,2.5,-2.5,-1.5,NA
TCD,2,Inf,TRUE,2.5,-1,-6,NA
TCD,2,Inf,TRUE,2.5,-1,-4.5,NA
TCD,2,Inf,TRUE,2.5,-1,-3,NA
TCD,2,Inf,TRUE,2.5,-1,-1.5,NA
TCD,2,Inf,TRUE,2.5,0.5,-6,NA
TCD,2,Inf,TRUE,2.5,0.5,-4.5,NA
TCD,2,Inf,TRUE,2.5,0.5,-3,NA
TCD,2,Inf,TRUE,2.5,0.5,-1.5,NA
